sampleDate	variant	LocationID	LocationName	sample_id	sample_date	value	week	year	kw
2022-01-04	BA.1	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23304_S107953	2022-01-04	0.5098	1	2022	1/2022_1
2022-01-04	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_23295_S107966	2022-01-04	0.22994	1	2022	1/2022_1
2022-01-04	BA.1	ATTP_2-K1931629	ARA Klagenfurt	CoV_23295_S107966	2022-01-04	0.76251	1	2022	1/2022_1
2022-01-04	BA.1	ATTP_3-132	ARA AV Raum Korneuburg	CoV_22311_S106758	2022-01-04	0.696757246711926	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-430	ARA Tulln	CoV_22315_S106709	2022-01-04	0.96435	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22313_S106782	2022-01-04	0.771454560191648	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-47	ARA AV An der Traisen	CoV_22301_S106731	2022-01-04	0.730453318175359	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_22350_S106749	2022-01-04	0.300633447898525	1	2022	1/2022
2022-01-04	BA.1	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_22350_S106749	2022-01-04	0.699358845922661	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21898_S105998	2022-01-04	0.22264	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_22322_S106700	2022-01-04	0.40146	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-41812001	Welser Heide	CoV_22322_S106700	2022-01-04	0.5361	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-41703001	Ager-West	CoV_22325_S106736	2022-01-04	0.63418	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_22325_S106736	2022-01-04	0.298	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-41307001	Mühltal	CoV_22361_S106788	2022-01-04	0.492855571346173	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-41307001	Mühltal	CoV_22361_S106788	2022-01-04	0.507138482396104	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-41225001	Ried und Umgebung	CoV_22326_S106748	2022-01-04	0.563888319003301	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-41225001	Ried und Umgebung	CoV_22326_S106748	2022-01-04	0.436105464063015	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-458	ARA Zwettl	CoV_22360_S106776	2022-01-04	0.97346	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40922001	Oberes Kremstal	CoV_22330_S106699	2022-01-04	0.477443478862999	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_22330_S106699	2022-01-04	0.522549596648548	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-41116001	Perg und Umgebung	CoV_22362_S106703	2022-01-04	0.97382	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_22324_S106724	2022-01-04	0.226063497168176	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-47	ARA AV An der Traisen	CoV_22301_S106731	2022-01-04	0.269537208090569	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22313_S106782	2022-01-04	0.228536433801346	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-55	ARA Wiental - Sammelkanal GmbH	CoV_22359_S106764	2022-01-04	0.587784653801265	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40832001	Trattnachtal	CoV_22324_S106724	2022-01-04	0.773927569634275	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-757	ARA AV Lainsitz	CoV_22314_S106697	2022-01-04	0.502971616892855	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-757	ARA AV Lainsitz	CoV_22314_S106697	2022-01-04	0.497022211524813	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-55	ARA Wiental - Sammelkanal GmbH	CoV_22359_S106764	2022-01-04	0.412208560649241	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_22323_S106712	2022-01-04	0.624541076622324	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40404001	Braunau	CoV_22328_S106772	2022-01-04	0.695951086452283	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-40404001	Braunau	CoV_22328_S106772	2022-01-04	0.304039635560669	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40509001	Eferding	CoV_22329_S106784	2022-01-04	0.99545	1	2022	1/2022
2022-01-04	BA.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21898_S105998	2022-01-04	0.74621	1	2022	1/2022
2022-01-04	BA.1	ATTP_4-40601002	Freistadt und Umgebung	CoV_22331_S106711	2022-01-04	0.520996300391804	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_22323_S106712	2022-01-04	0.375450976652521	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_22331_S106711	2022-01-04	0.478996873762816	1	2022	1/2022
2022-01-05	BA.1	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_22349_S106737	2022-01-05	0.96869	1	2022	1/2022
2022-01-07	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23285_S107963	2022-01-07	0.778930971059645	1	2022	1/2022_1
2022-01-07	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23272_S107964	2022-01-07	0.62471	1	2022	1/2022_1
2022-01-07	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23272_S107964	2022-01-07	0.26008	1	2022	1/2022_1
2022-01-07	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23285_S107963	2022-01-07	0.221059644908224	1	2022	1/2022_1
2022-01-09	B.1.617.2	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_22290_S106696	2022-01-09	0.122314049586777	1	2022	1/2022
2022-01-09	BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22327_S106760	2022-01-09	0.935141753001643	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-134	ARA GAV Marchfeld	CoV_22358_S106752	2022-01-09	0.94351	1	2022	1/2022
2022-01-09	BA.2	ATTP_3-134	ARA GAV Marchfeld	CoV_22358_S106752	2022-01-09	0.042607	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-29	ARA Baden	CoV_22310_S106746	2022-01-09	0.90298	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_22306_S106698	2022-01-09	0.847196489517309	1	2022	1/2022_2
2022-01-09	B.1.617.2	ATTP_3-403	ARA Mödling	CoV_22303_S106755	2022-01-09	0.146960818108698	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-403	ARA Mödling	CoV_22303_S106755	2022-01-09	0.853029606649048	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22302_S106743	2022-01-09	0.66152	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22302_S106743	2022-01-09	0.29001	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_22308_S106722	2022-01-09	0.28166	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_22308_S106722	2022-01-09	0.6031	1	2022	1/2022
2022-01-09	BA.1	ATTP_4-40702001	Hallstättersee	CoV_22332_S106723	2022-01-09	0.94507	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22327_S106760	2022-01-09	0.064848268960019	1	2022	1/2022
2022-01-09	BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_22351_S106761	2022-01-09	0.924584039653471	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_22351_S106761	2022-01-09	0.0754062011736381	1	2022	1/2022
2022-01-09	BA.1	ATTP_3-11	ARA AWV Schwechat	CoV_22305_S106779	2022-01-09	0.95255	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22348_S106725	2022-01-09	0.1142	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_7-7101301	Innsbruck	CoV_22285_S106729	2022-01-09	0.19868	1	2022	1/2022
2022-01-09	BA.1	ATTP_7-7101301	Innsbruck	CoV_22285_S106729	2022-01-09	0.75699	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	CoV_22287_S106753	2022-01-09	0.064167	1	2022	1/2022
2022-01-09	BA.1	ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	CoV_22287_S106753	2022-01-09	0.90969	1	2022	1/2022
2022-01-09	BA.1	ATTP_8-Bregenz	Bregenz	CoV_22346_S106701	2022-01-09	0.63986	1	2022	1/2022_2
2022-01-09	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_22346_S106701	2022-01-09	0.22577	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_8-Dornbirn	Dornbirn	CoV_22344_S106774	2022-01-09	0.70226	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_8-Dornbirn	Dornbirn	CoV_22344_S106774	2022-01-09	0.20597	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22342_S106750	2022-01-09	0.249571412244276	1	2022	1/2022
2022-01-09	BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22342_S106750	2022-01-09	0.750419063583375	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_22345_S106786	2022-01-09	0.10831140629738	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_22345_S106786	2022-01-09	0.891678812125243	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_8-Meiningen	Meiningen	CoV_22343_S106762	2022-01-09	0.661091178600906	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_8-Meiningen	Meiningen	CoV_22343_S106762	2022-01-09	0.338900399211683	1	2022	1/2022
2022-01-09	BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_22348_S106725	2022-01-09	0.83255	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_22356_S106728	2022-01-09	0.81148	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_22306_S106698	2022-01-09	0.152793759141882	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_2-K1949374	WV Millstätter See	CoV_22295_S106756	2022-01-09	0.80052	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22297_S106780	2022-01-09	0.41916	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_22352_S106773	2022-01-09	0.9027	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22289_S106777	2022-01-09	0.49694	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_22356_S106728	2022-01-09	0.1284	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_22353_S106785	2022-01-09	0.503884448678817	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000079	Kläranlage Glasing	CoV_22353_S106785	2022-01-09	0.49610967024824	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22297_S106780	2022-01-09	0.49434	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_22288_S106765	2022-01-09	0.187494489777926	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_22292_S106720	2022-01-09	0.95428	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_22354_S106704	2022-01-09	0.0707174843306411	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_22354_S106704	2022-01-09	0.92927286259133	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000044	Kläranlage Oberpullendorf	CoV_22291_S106708	2022-01-09	0.793243581939919	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_1-00000044	Kläranlage Oberpullendorf	CoV_22291_S106708	2022-01-09	0.206747466790791	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_22290_S106696	2022-01-09	0.877676111767021	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_22288_S106765	2022-01-09	0.81249571427172	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_22298_S106695	2022-01-09	0.293297587131367	1	2022	1/2022
2022-01-09	BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22289_S106777	2022-01-09	0.45277	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_22296_S106768	2022-01-09	0.347482866267179	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1949374	WV Millstätter See	CoV_22295_S106756	2022-01-09	0.17854	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_22298_S106695	2022-01-09	0.706693901868165	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_22355_S106716	2022-01-09	0.32337	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_2-K1939997	ARA Stadt Villach	CoV_22294_S106744	2022-01-09	0.63033	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_22294_S106744	2022-01-09	0.21379	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1939137	WV Ossiacher See	CoV_22299_S106707	2022-01-09	0.64571	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_22355_S106716	2022-01-09	0.49866	1	2022	1/2022_2
2022-01-09	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_22293_S106732	2022-01-09	0.18752	1	2022	1/2022_2
2022-01-09	BA.1	ATTP_2-K1931629	ARA Klagenfurt	CoV_22293_S106732	2022-01-09	0.77428	1	2022	1/2022_2
2022-01-09	B.1.617.2	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_22300_S106719	2022-01-09	0.277469551538672	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_22300_S106719	2022-01-09	0.722521028983732	1	2022	1/2022
2022-01-09	BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_22296_S106768	2022-01-09	0.652508163192077	1	2022	1/2022
2022-01-09	B.1.617.2	ATTP_2-K1939137	WV Ossiacher See	CoV_22299_S106707	2022-01-09	0.29423	1	2022	1/2022
2022-01-11	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23316_S107932	2022-01-11	0.0650106055832187	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23316_S107932	2022-01-11	0.934979578976505	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_22337_S106783	2022-01-11	0.69376768583063	2	2022	2/2022
2022-01-11	BA.1	ATTP_2-K1931629	ARA Klagenfurt	CoV_23297_S107978	2022-01-11	0.75144	2	2022	2/2022_1
2022-01-11	B.1.617.2	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_22337_S106783	2022-01-11	0.306223686934916	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_22340_S106726	2022-01-11	0.0689477888049356	2	2022	2/2022
2022-01-11	BA.1	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_22340_S106726	2022-01-11	0.771618482781414	2	2022	2/2022
2022-01-11	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.809590078121863	2	2022	2/2022_1
2022-01-11	B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23306_S107965	2022-01-11	0.37744	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23306_S107965	2022-01-11	0.51805	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23287_S107975	2022-01-11	0.80567	2	2022	2/2022_1
2022-01-11	BA.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_22340_S106726	2022-01-11	0.159424547616206	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23287_S107975	2022-01-11	0.17466	2	2022	2/2022_1
2022-01-11	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_23297_S107978	2022-01-11	0.15154	2	2022	2/2022_1
2022-01-11	B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22334_S106747	2022-01-11	0.20135	2	2022	2/2022_1
2022-01-11	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.145970461180475	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_4-41603002	Bad Leonfelden	CoV_22751_S107101	2022-01-11	0.732868308423585	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_22751_S107101	2022-01-11	0.26712203039408	2	2022	2/2022
2022-01-11	BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22334_S106747	2022-01-11	0.75187	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_22341_S106738	2022-01-11	0.53522	2	2022	2/2022
2022-01-11	BA.2	ATTP_8-Bregenz	Bregenz	CoV_23274_S107976	2022-01-11	0.0444296673087865	2	2022	2/2022_1
2022-01-11	BA.1	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_22338_S106702	2022-01-11	0.704027953023391	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_22338_S106702	2022-01-11	0.295962341065709	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_22339_S106714	2022-01-11	0.1784	2	2022	2/2022
2022-01-11	BA.1	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_22339_S106714	2022-01-11	0.81403	2	2022	2/2022
2022-01-11	B.1.617.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_22341_S106738	2022-01-11	0.43419	2	2022	2/2022
2022-01-13	BA.1	ATTP_4-41812001	Welser Heide	CoV_22710_S107086	2022-01-13	0.72788	2	2022	2/2022_1
2022-01-13	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_22695_S107096	2022-01-13	0.102945144930908	2	2022	2/2022
2022-01-13	BA.1	ATTP_3-104	ARA GAV Amstetten	CoV_22695_S107096	2022-01-13	0.89704554971386	2	2022	2/2022
2022-01-13	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_22712_S107110	2022-01-13	0.21949	2	2022	2/2022
2022-01-13	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_22710_S107086	2022-01-13	0.15024	2	2022	2/2022_1
2022-01-13	BA.1	ATTP_4-41123001	Machland-Ost	CoV_22752_S107113	2022-01-13	0.98364	2	2022	2/2022
2022-01-13	BA.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_23325_S108042	2022-01-13	0.898150815139121	2	2022	2/2022_1
2022-01-13	BA.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23288_S107894	2022-01-13	0.0767194017288204	2	2022	2/2022_2
2022-01-13	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23288_S107894	2022-01-13	0.740620377533579	2	2022	2/2022_2
2022-01-13	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23288_S107894	2022-01-13	0.182650634287473	2	2022	2/2022_2
2022-01-13	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23275_S107891	2022-01-13	0.13256	2	2022	2/2022_2
2022-01-13	BA.1	ATTP_4-40832001	Trattnachtal	CoV_22712_S107110	2022-01-13	0.71992	2	2022	2/2022
2022-01-13	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_23325_S108042	2022-01-13	0.101839583693377	2	2022	2/2022_1
2022-01-13	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23275_S107891	2022-01-13	0.79934	2	2022	2/2022_2
2022-01-14	BA.1	ATTP_3-150	ARA Stockerau	CoV_22741_S107078	2022-01-14	0.96304	2	2022	2/2022
2022-01-14	BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_22707_S107050	2022-01-14	0.91868	2	2022	2/2022
2022-01-14	BA.1	ATTP_3-757	ARA AV Lainsitz	CoV_22702_S107083	2022-01-14	0.95959	2	2022	2/2022
2022-01-14	BA.1	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_22705_S107119	2022-01-14	0.94966	2	2022	2/2022
2022-01-14	B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22692_S107060	2022-01-14	0.101350563544501	2	2022	2/2022_1
2022-01-14	BA.1	ATTP_3-430	ARA Tulln	CoV_22703_S107095	2022-01-14	0.96502	2	2022	2/2022
2022-01-14	B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_22704_S107107	2022-01-14	0.165488895298529	2	2022	2/2022
2022-01-14	B.1.617.2	ATTP_3-1127	ARA Abwasserreinigung im Waldviertel GmbH	CoV_22749_S107077	2022-01-14	0.85685	2	2022	2/2022
2022-01-14	BA.1	ATTP_3-47	ARA AV An der Traisen	CoV_22689_S107117	2022-01-14	0.838126282510726	2	2022	2/2022_1
2022-01-14	BA.1	ATTP_3-458	ARA Zwettl	CoV_22743_S107102	2022-01-14	0.660955782153094	2	2022	2/2022
2022-01-14	B.1.617.2	ATTP_3-47	ARA AV An der Traisen	CoV_22689_S107117	2022-01-14	0.161863899225339	2	2022	2/2022_1
2022-01-14	BA.2	ATTP_3-458	ARA Zwettl	CoV_22743_S107102	2022-01-14	0.339034819792303	2	2022	2/2022
2022-01-14	BA.1	ATTP_3-10	ARA Hollabrunn	CoV_22704_S107107	2022-01-14	0.834502091145082	2	2022	2/2022
2022-01-14	BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22692_S107060	2022-01-14	0.898639720171007	2	2022	2/2022_1
2022-01-15	B.1.617.2	ATTP_8-Meiningen	Meiningen	CoV_22730_S107039	2022-01-15	0.215371887803341	2	2022	2/2022
2022-01-15	BA.1	ATTP_8-Meiningen	Meiningen	CoV_22730_S107039	2022-01-15	0.784618263473054	2	2022	2/2022
2022-01-15	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_22732_S107063	2022-01-15	0.18515	2	2022	2/2022_3
2022-01-15	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_22732_S107063	2022-01-15	0.75551	2	2022	2/2022_3
2022-01-15	BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22729_S107124	2022-01-15	0.92053	2	2022	2/2022
2022-01-15	B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22729_S107124	2022-01-15	0.074422	2	2022	2/2022
2022-01-15	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_22733_S107075	2022-01-15	0.18846	2	2022	2/2022_3
2022-01-15	BA.1	ATTP_8-Dornbirn	Dornbirn	CoV_22731_S107051	2022-01-15	0.7181	2	2022	2/2022
2022-01-15	B.1.617.2	ATTP_8-Dornbirn	Dornbirn	CoV_22731_S107051	2022-01-15	0.089454	2	2022	2/2022
2022-01-15	BA.2	ATTP_8-Dornbirn	Dornbirn	CoV_22731_S107051	2022-01-15	0.17701	2	2022	2/2022
2022-01-15	BA.1	ATTP_8-Bregenz	Bregenz	CoV_22733_S107075	2022-01-15	0.80651	2	2022	2/2022_3
2022-01-16	BA.1	ATTP_4-41703001	Ager-West	CoV_22713_S107122	2022-01-16	0.928704882605748	2	2022	2/2022
2022-01-16	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_22668_S107360	2022-01-16	0.082452	2	2022	2/2022_2
2022-01-16	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_22713_S107122	2022-01-16	0.0712853609635451	2	2022	2/2022
2022-01-16	BA.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_22675_S107347	2022-01-16	0.887610108317362	2	2022	2/2022_2
2022-01-16	BA.2	ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	CoV_22658_S107333	2022-01-16	0.109887384281421	2	2022	2/2022
2022-01-16	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_22766_S107091	2022-01-16	0.044528	2	2022	2/2022_2
2022-01-16	BA.1	ATTP_4-41812001	Welser Heide	CoV_22668_S107360	2022-01-16	0.84165	2	2022	2/2022_2
2022-01-16	B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_22721_S107121	2022-01-16	0.0891645677356782	2	2022	2/2022
2022-01-16	BA.1	ATTP_4-41422001	Schärding und Umgebung	CoV_22721_S107121	2022-01-16	0.910825535536675	2	2022	2/2022
