variant	LocationID	LocationName	sample_id	sample_date	value
BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_22296_S106768	2022-01-09	0.652508163192077
BA.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-09	0.0
B.1.1.7	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-16	0.0
B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_22684_S107057	2022-01-16	0.136708555081873
BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_22684_S107057	2022-01-16	0.863282157021186
BA.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-16	0.0
B.1.1.7	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-23	0.0
B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-23	0.0
BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_23183_S107984	2022-01-23	0.9572
BA.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-23	0.0
B.1.1.7	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-30	0.0
B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""		2022-01-30	0.0
BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_23739_S108180	2022-01-30	0.91806
BA.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_23739_S108180	2022-01-30	0.070559
B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21449_S105474	2021-12-12	0.99431
BA.1	ATTP_5-A1700239R154	ARA Trumerseen		2021-12-12	0.0
BA.2	ATTP_5-A1700239R154	ARA Trumerseen		2021-12-12	0.0
B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21519_S105738	2021-12-19	0.99551
BA.1	ATTP_5-A1700239R154	ARA Trumerseen		2021-12-19	0.0
BA.2	ATTP_5-A1700239R154	ARA Trumerseen		2021-12-19	0.0
B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21895_S105962	2022-01-02	0.37597
BA.1	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21895_S105962	2022-01-02	0.51092
BA.2	ATTP_5-A1700239R154	ARA Trumerseen		2022-01-02	0.0
B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_22764_S107067	2022-01-16	0.092292
BA.1	ATTP_5-A1700239R154	ARA Trumerseen	CoV_22764_S107067	2022-01-16	0.89806
BA.2	ATTP_5-A1700239R154	ARA Trumerseen		2022-01-16	0.0
B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen		2022-01-30	0.0
BA.1	ATTP_5-A1700239R154	ARA Trumerseen	CoV_23814_S108223	2022-01-30	0.85292
BA.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_23814_S108223	2022-01-30	0.10832
B.1.1.7	ATTP_7-7513103	Kufstein		2021-12-12	0.0
B.1.617.2	ATTP_7-7513103	Kufstein	CoV_21339_S105596	2021-12-12	0.9782
B.1.1.7	ATTP_7-7513103	Kufstein		2021-12-19	0.0
B.1.617.2	ATTP_7-7513103	Kufstein	CoV_22277_S106718	2021-12-19	0.94943
B.1.1.7	ATTP_7-7513103	Kufstein		2021-12-26	0.0
B.1.617.2	ATTP_7-7513103	Kufstein	CoV_22280_S106754	2021-12-26	0.90995
B.1.1.7	ATTP_7-7513103	Kufstein		2022-01-02	0.0
B.1.617.2	ATTP_7-7513103	Kufstein	CoV_22283_S106705	2022-01-02	0.81905
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-05	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-05	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-05	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21230_S104864	2021-12-05	0.97726
BA.1	ATTP_3-403	ARA Mödling		2021-12-05	0.0
BA.2	ATTP_3-403	ARA Mödling		2021-12-05	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-05	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-12	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-12	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-12	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21371_S105512	2021-12-12	0.97803
BA.1	ATTP_3-403	ARA Mödling		2021-12-12	0.0
BA.2	ATTP_3-403	ARA Mödling		2021-12-12	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-12	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-15	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-15	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-15	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21523_S105811	2021-12-15	0.96787
BA.1	ATTP_3-403	ARA Mödling		2021-12-15	0.0
BA.2	ATTP_3-403	ARA Mödling		2021-12-15	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-15	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-19	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-19	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-19	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21460_S105604	2021-12-19	0.862519178994297
BA.1	ATTP_3-403	ARA Mödling	CoV_21460_S105604	2021-12-19	0.137471171197252
BA.2	ATTP_3-403	ARA Mödling		2021-12-19	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-19	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-26	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-26	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-26	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21540_S105786	2021-12-26	0.572010079472766
BA.1	ATTP_3-403	ARA Mödling	CoV_21540_S105786	2021-12-26	0.427983236526726
BA.2	ATTP_3-403	ARA Mödling		2021-12-26	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-26	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2021-12-27	0.0
B.1.160	ATTP_3-403	ARA Mödling		2021-12-27	0.0
B.1.351	ATTP_3-403	ARA Mödling		2021-12-27	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21614_S105755	2021-12-27	0.86195
BA.1	ATTP_3-403	ARA Mödling		2021-12-27	0.0
BA.2	ATTP_3-403	ARA Mödling		2021-12-27	0.0
BA.5	ATTP_3-403	ARA Mödling		2021-12-27	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-02	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-02	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-02	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21844_S106304	2022-01-02	0.488297038064789
BA.1	ATTP_3-403	ARA Mödling	CoV_21844_S106304	2022-01-02	0.511695421366954
BA.2	ATTP_3-403	ARA Mödling		2022-01-02	0.0
BA.5	ATTP_3-403	ARA Mödling		2022-01-02	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-09	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-09	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-09	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_22303_S106755	2022-01-09	0.146960818108698
BA.1	ATTP_3-403	ARA Mödling	CoV_22303_S106755	2022-01-09	0.853029606649048
BA.2	ATTP_3-403	ARA Mödling		2022-01-09	0.0
BA.5	ATTP_3-403	ARA Mödling		2022-01-09	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_22664_S107021	2022-01-16	0.047321
BA.1	ATTP_3-403	ARA Mödling	CoV_22664_S107021	2022-01-16	0.94669
BA.2	ATTP_3-403	ARA Mödling		2022-01-16	0.0
BA.5	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.617.2	ATTP_3-403	ARA Mödling	CoV_22691_S107048	2022-01-16	0.042909
BA.1	ATTP_3-403	ARA Mödling	CoV_22691_S107048	2022-01-16	0.94863
BA.2	ATTP_3-403	ARA Mödling		2022-01-16	0.0
BA.5	ATTP_3-403	ARA Mödling		2022-01-16	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-19	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-19	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-19	0.0
B.1.617.2	ATTP_3-403	ARA Mödling		2022-01-19	0.0
BA.1	ATTP_3-403	ARA Mödling	CoV_23137_S107909	2022-01-19	0.92762
BA.2	ATTP_3-403	ARA Mödling	CoV_23137_S107909	2022-01-19	0.046017
BA.5	ATTP_3-403	ARA Mödling		2022-01-19	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-23	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-23	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-23	0.0
B.1.617.2	ATTP_3-403	ARA Mödling		2022-01-23	0.0
BA.1	ATTP_3-403	ARA Mödling	CoV_23154_S107923	2022-01-23	0.91424
BA.2	ATTP_3-403	ARA Mödling	CoV_23154_S107923	2022-01-23	0.060963
BA.5	ATTP_3-403	ARA Mödling		2022-01-23	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-26	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-26	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-26	0.0
B.1.617.2	ATTP_3-403	ARA Mödling		2022-01-26	0.0
BA.1	ATTP_3-403	ARA Mödling	CoV_23534_S108351	2022-01-26	0.89653
BA.2	ATTP_3-403	ARA Mödling	CoV_23534_S108351	2022-01-26	0.078066
BA.5	ATTP_3-403	ARA Mödling		2022-01-26	0.0
B.1.1.7	ATTP_3-403	ARA Mödling		2022-01-30	0.0
B.1.160	ATTP_3-403	ARA Mödling		2022-01-30	0.0
B.1.351	ATTP_3-403	ARA Mödling		2022-01-30	0.0
B.1.617.2	ATTP_3-403	ARA Mödling		2022-01-30	0.0
BA.1	ATTP_3-403	ARA Mödling	CoV_23540_S108330	2022-01-30	0.82997
BA.2	ATTP_3-403	ARA Mödling	CoV_23540_S108330	2022-01-30	0.12487
BA.5	ATTP_3-403	ARA Mödling		2022-01-30	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-02	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21231_S104801	2021-12-02	0.99527
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-02	0.0
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-02	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-09	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21372_S105529	2021-12-09	0.98587
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-09	0.0
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-09	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-21	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21541_S105775	2021-12-21	0.98825
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-21	0.0
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-21	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-30	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21845_S106316	2021-12-30	0.92753
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-30	0.0
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2021-12-30	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-14	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22692_S107060	2022-01-14	0.101350563544501
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22692_S107060	2022-01-14	0.898639720171007
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-14	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-16	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22663_S107009	2022-01-16	0.0684776559221548
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22663_S107009	2022-01-16	0.864200457187717
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_22663_S107009	2022-01-16	0.0673124056019243
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-19	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-19	0.0
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23136_S107897	2022-01-19	0.8763
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23136_S107897	2022-01-19	0.11231
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-20	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-20	0.0
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23189_S108056	2022-01-20	0.85901
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23189_S108056	2022-01-20	0.11904
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-23	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23170_S107925	2022-01-23	0.055897
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23170_S107925	2022-01-23	0.87534
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-23	0.0
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-26	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23533_S108339	2022-01-26	0.0409103784132979
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23533_S108339	2022-01-26	0.902497080527741
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23533_S108339	2022-01-26	0.0565826024299948
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-28	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-28	0.0
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23745_S108252	2022-01-28	0.91132
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23745_S108252	2022-01-28	0.061669
B.1.1.7	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-30	0.0
B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau		2022-01-30	0.0
BA.1	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23552_S108284	2022-01-30	0.87781
BA.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_23552_S108284	2022-01-30	0.098083
B.1.1.7	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-07	0.0
B.1.258	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-07	0.0
B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_21422_S105437	2021-12-07	0.99568
BA.1	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-07	0.0
BA.2	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-07	0.0
B.1.1.7	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-21	0.0
B.1.258	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-21	0.0
B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_21594_S105804	2021-12-21	0.98309
BA.1	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-21	0.0
BA.2	ATTP_2-K1949430	Abwasserverband Karnische Region		2021-12-21	0.0
B.1.1.7	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-09	0.0
B.1.258	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-09	0.0
B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_22356_S106728	2022-01-09	0.1284
BA.1	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_22356_S106728	2022-01-09	0.81148
BA.2	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-09	0.0
B.1.1.7	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-23	0.0
B.1.258	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-23	0.0
B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region		2022-01-23	0.0
BA.1	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_23241_S108013	2022-01-23	0.8669
BA.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_23241_S108013	2022-01-23	0.11012
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-06	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-06	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21261_S104856	2021-12-06	0.99238
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-06	0.0
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-06	0.0
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-06	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-20	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-20	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21483_S105576	2021-12-20	0.889780939263005
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21483_S105576	2021-12-20	0.110209626596728
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-20	0.0
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-20	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-28	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-28	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21571_S105794	2021-12-28	0.837967392731844
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21571_S105794	2021-12-28	0.162023226581115
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-28	0.0
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2021-12-28	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-11	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-11	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22334_S106747	2022-01-11	0.20135
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22334_S106747	2022-01-11	0.75187
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-11	0.0
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-11	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-16	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-16	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22671_S107012	2022-01-16	0.0948522109201624
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22671_S107012	2022-01-16	0.812201752637061
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22671_S107012	2022-01-16	0.092936719851978
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-16	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-18	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-18	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22722_S107040	2022-01-18	0.078377
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_22722_S107040	2022-01-18	0.9033
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-18	0.0
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-18	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-19	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-19	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23144_S107900	2022-01-19	0.0639683485822642
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23144_S107900	2022-01-19	0.840774541519338
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23144_S107900	2022-01-19	0.0952474647808533
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-19	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-23	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-23	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23160_S107902	2022-01-23	0.0782538524139319
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23160_S107902	2022-01-23	0.804559296351332
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23160_S107902	2022-01-23	0.117177081593116
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-23	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-25	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-25	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23218_S108024	2022-01-25	0.0987428660321041
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23218_S108024	2022-01-25	0.775378452743236
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23218_S108024	2022-01-25	0.125868958610833
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-25	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-26	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-26	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23537_S108294	2022-01-26	0.103437195715677
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23537_S108294	2022-01-26	0.766085686465433
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23537_S108294	2022-01-26	0.130467380720545
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-26	0.0
B.1.1.7	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-30	0.0
B.1.258	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-30	0.0
B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23546_S108305	2022-01-30	0.041477
BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23546_S108305	2022-01-30	0.76263
BA.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_23546_S108305	2022-01-30	0.16467
BA.5	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316		2022-01-30	0.0
B.1.1.7	ATTP_3-32	ARA Klosterneuburg		2021-12-26	0.0
B.1.617.2	ATTP_3-32	ARA Klosterneuburg		2021-12-26	0.0
BA.1	ATTP_3-32	ARA Klosterneuburg	CoV_21467_S105574	2021-12-26	0.86753
BA.2	ATTP_3-32	ARA Klosterneuburg		2021-12-26	0.0
B.1.1.7	ATTP_3-32	ARA Klosterneuburg		2022-01-04	0.0
B.1.617.2	ATTP_3-32	ARA Klosterneuburg		2022-01-04	0.0
BA.1	ATTP_3-32	ARA Klosterneuburg	CoV_21853_S106315	2022-01-04	0.99676
BA.2	ATTP_3-32	ARA Klosterneuburg		2022-01-04	0.0
B.1.1.7	ATTP_3-32	ARA Klosterneuburg		2022-01-18	0.0
B.1.617.2	ATTP_3-32	ARA Klosterneuburg	CoV_22700_S107059	2022-01-18	0.0918726107892873
BA.1	ATTP_3-32	ARA Klosterneuburg	CoV_22700_S107059	2022-01-18	0.908117917612248
BA.2	ATTP_3-32	ARA Klosterneuburg		2022-01-18	0.0
B.1.1.7	ATTP_3-10	ARA Hollabrunn		2021-12-02	0.0
B.1.160	ATTP_3-10	ARA Hollabrunn		2021-12-02	0.0
B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_21243_S105056	2021-12-02	0.99584
