sampleDate	variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value	week	year	kw
2022-01-26	BA.1	ATTP_3-104	ARA GAV Amstetten	CoV_23748_S108191	2022-01-26	0.771246247738703	4	2022	4/2022
2022-01-26	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_23748_S108191	2022-01-26	0.112200067590402	4	2022	4/2022
2022-01-26	BA.2	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_23792_S108246	2022-01-26	0.12664	4	2022	4/2022
2022-01-26	BA.1	ATTP_5-A2444685	ARA Zentralraum Lungau	CoV_23796_S108197	2022-01-26	0.867764183165819	4	2022	4/2022
2022-01-26	BA.2	ATTP_5-A2444685	ARA Zentralraum Lungau	CoV_23796_S108197	2022-01-26	0.0742111702195392	4	2022	4/2022
2022-01-26	BA.2	ATTP_3-104	ARA GAV Amstetten	CoV_23748_S108191	2022-01-26	0.11654374490587	4	2022	4/2022
2022-01-26	BA.1	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_23792_S108246	2022-01-26	0.86491	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_23802_S108176	2022-01-27	0.0565624630002368	4	2022	4/2022
2022-01-27	BA.1	ATTP_3-3	ARA Melk	CoV_23762_S108169	2022-01-27	0.96729	4	2022	4/2022
2022-01-27	BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_23801_S108257	2022-01-27	0.808407430528607	4	2022	4/2022
2022-01-27	BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_23801_S108257	2022-01-27	0.191584133358079	4	2022	4/2022
2022-01-27	BA.1	ATTP_3-130	ARA Waidhofen an der Ybbs	CoV_23798_S108221	2022-01-27	0.810788498522445	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-41703001	Ager-West	CoV_23766_S108217	2022-01-27	0.894591953699006	4	2022	4/2022
2022-01-27	BA.2	ATTP_3-130	ARA Waidhofen an der Ybbs	CoV_23798_S108221	2022-01-27	0.189202120174492	4	2022	4/2022
2022-01-27	BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_23761_S108254	2022-01-27	0.93869	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-41703001	Ager-West	CoV_23766_S108217	2022-01-27	0.105398650807073	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-40404001	Braunau	CoV_23769_S108253	2022-01-27	0.0589602806263161	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-40404001	Braunau	CoV_23769_S108253	2022-01-27	0.0554937976359507	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-41603002	Bad Leonfelden	CoV_23802_S108176	2022-01-27	0.900278238219275	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-40509001	Eferding	CoV_23770_S108172	2022-01-27	0.100482092061145	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-40509001	Eferding	CoV_23770_S108172	2022-01-27	0.833636169972807	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-40404001	Braunau	CoV_23769_S108253	2022-01-27	0.885536524928326	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_23772_S108196	2022-01-27	0.11446	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-41422001	Schärding und Umgebung	CoV_23774_S108220	2022-01-27	0.792061837762724	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-41422001	Schärding und Umgebung	CoV_23774_S108220	2022-01-27	0.207929477158242	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-41225001	Ried und Umgebung	CoV_23767_S108229	2022-01-27	0.130442306991657	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-41225001	Ried und Umgebung	CoV_23767_S108229	2022-01-27	0.869548584544759	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-41123001	Machland-Ost	CoV_23803_S108188	2022-01-27	0.98433	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-40922001	Oberes Kremstal	CoV_23771_S108184	2022-01-27	0.202883008481014	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-40509001	Eferding	CoV_23770_S108172	2022-01-27	0.065872787129413	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-40601002	Freistadt und Umgebung	CoV_23772_S108196	2022-01-27	0.63018	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_23771_S108184	2022-01-27	0.0900649704639088	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-40832001	Trattnachtal	CoV_23765_S108205	2022-01-27	0.0928797831953615	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-40832001	Trattnachtal	CoV_23765_S108205	2022-01-27	0.867902240403223	4	2022	4/2022
2022-01-27	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_23765_S108205	2022-01-27	0.0392084807532708	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_23772_S108196	2022-01-27	0.2227	4	2022	4/2022
2022-01-27	BA.2	ATTP_4-41603002	Bad Leonfelden	CoV_23802_S108176	2022-01-27	0.0431500488396874	4	2022	4/2022
2022-01-27	BA.1	ATTP_4-40922001	Oberes Kremstal	CoV_23771_S108184	2022-01-27	0.707043084264994	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-1127	ARA Abwasserreinigung im Waldviertel GmbH	CoV_23800_S108245	2022-01-28	0.553949136673694	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-10	ARA Hollabrunn	CoV_23757_S108206	2022-01-28	0.049128966645614	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-132	ARA AV Raum Korneuburg	CoV_23752_S108239	2022-01-28	0.0769552203995957	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-10	ARA Hollabrunn	CoV_23757_S108206	2022-01-28	0.950861087212743	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-1127	ARA Abwasserreinigung im Waldviertel GmbH	CoV_23800_S108245	2022-01-28	0.44604449426466	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23760_S108242	2022-01-28	0.155839285877608	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_23758_S108218	2022-01-28	0.229572410539794	4	2022	4/2022
2022-01-28	B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23760_S108242	2022-01-28	0.234659813237971	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-132	ARA AV Raum Korneuburg	CoV_23752_S108239	2022-01-28	0.923035061805177	4	2022	4/2022
2022-01-28	B.1.617.2	ATTP_3-764	ARA Mistelbach	CoV_23759_S108230	2022-01-28	0.379223809197047	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-757	ARA AV Lainsitz	CoV_23755_S108182	2022-01-28	0.876394859449205	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-764	ARA Mistelbach	CoV_23759_S108230	2022-01-28	0.620766387938556	4	2022	4/2022
2022-01-28	B.1.617.2	ATTP_3-757	ARA AV Lainsitz	CoV_23755_S108182	2022-01-28	0.0776739927083588	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-430	ARA Tulln	CoV_23756_S108194	2022-01-28	0.92988351432965	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-430	ARA Tulln	CoV_23756_S108194	2022-01-28	0.0701065262252109	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_23758_S108218	2022-01-28	0.770419165711975	4	2022	4/2022
2022-01-28	BA.2	ATTP_3-757	ARA AV Lainsitz	CoV_23755_S108182	2022-01-28	0.0459217659056665	4	2022	4/2022
2022-01-28	BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23760_S108242	2022-01-28	0.609491754849685	4	2022	4/2022
2022-01-29	BA.2	ATTP_8-Bregenz	Bregenz	CoV_23787_S108186	2022-01-29	0.14007	4	2022	4/2022
2022-01-29	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23787_S108186	2022-01-29	0.85466	4	2022	4/2022
2022-01-29	BA.1	ATTP_8-Ludesch	Ludesch	CoV_23788_S108198	2022-01-29	0.657001155554918	4	2022	4/2022
2022-01-29	BA.2	ATTP_8-Ludesch	Ludesch	CoV_23788_S108198	2022-01-29	0.342991667085346	4	2022	4/2022
2022-01-29	BA.1	ATTP_8-Meiningen	Meiningen	CoV_23784_S108243	2022-01-29	0.807575093807737	4	2022	4/2022
2022-01-29	BA.2	ATTP_8-Meiningen	Meiningen	CoV_23784_S108243	2022-01-29	0.192415382564142	4	2022	4/2022
2022-01-30	BA.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_23793_S108258	2022-01-30	0.249840198863636	4	2022	4/2022
2022-01-30	BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_23794_S108173	2022-01-30	0.064528	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1939997	ARA Stadt Villach	CoV_23549_S108341	2022-01-30	0.94971	4	2022	4/2022_1
2022-01-30	BA.2	ATTP_2-K1939137	WV Ossiacher See	CoV_23742_S108216	2022-01-30	0.05668	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1939137	WV Ossiacher See	CoV_23742_S108216	2022-01-30	0.93581	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_23743_S108228	2022-01-30	0.96449	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_23739_S108180	2022-01-30	0.930438896252176	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_23739_S108180	2022-01-30	0.0695511233891701	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_23741_S108204	2022-01-30	0.032392121086789	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_23741_S108204	2022-01-30	0.967597984261567	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.875792485300165	4	2022	4/2022
2022-01-30	B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.0564479507933136	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.0677498192363687	4	2022	4/2022
2022-01-30	BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_23794_S108173	2022-01-30	0.93348	4	2022	4/2022
2022-01-30	BA.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23747_S108179	2022-01-30	0.183297696523777	4	2022	4/2022
2022-01-30	BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_23732_S108189	2022-01-30	0.0520036854889854	4	2022	4/2022
2022-01-30	BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_23732_S108189	2022-01-30	0.947986342949907	4	2022	4/2022
2022-01-30	BA.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_23647_S108177	2022-01-30	0.10941	4	2022	4/2022_1
2022-01-30	BA.1	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_23559_S108271	2022-01-30	0.840808288496461	4	2022	4/2022_1
2022-01-30	BA.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_23559_S108271	2022-01-30	0.108659696578382	4	2022	4/2022_1
2022-01-30	BA.1	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_23647_S108177	2022-01-30	0.88917	4	2022	4/2022_1
2022-01-30	B.1.617.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_23559_S108271	2022-01-30	0.0505223708587173	4	2022	4/2022_1
2022-01-30	BA.2	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_23735_S108225	2022-01-30	0.100165329625942	4	2022	4/2022
2022-01-30	BA.1	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_23735_S108225	2022-01-30	0.899825276645312	4	2022	4/2022
2022-01-30	BA.1	ATTP_1-00000044	Kläranlage Oberpullendorf	CoV_23734_S108213	2022-01-30	0.96669	4	2022	4/2022
2022-01-30	B.1.617.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_23737_S108249	2022-01-30	0.0361034538354758	4	2022	4/2022_1
2022-01-30	BA.1	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_23733_S108201	2022-01-30	0.91806	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1939997	ARA Stadt Villach	CoV_23737_S108249	2022-01-30	0.928638560423442	4	2022	4/2022_1
2022-01-30	BA.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_23549_S108341	2022-01-30	0.040107	4	2022	4/2022_1
2022-01-30	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23747_S108179	2022-01-30	0.816692966320881	4	2022	4/2022
2022-01-30	BA.1	ATTP_3-77	ARA Gänserndorf	CoV_23799_S108233	2022-01-30	0.73662948130362	4	2022	4/2022
2022-01-30	BA.2	ATTP_3-77	ARA Gänserndorf	CoV_23799_S108233	2022-01-30	0.263361755452928	4	2022	4/2022
2022-01-30	BA.1	ATTP_4-40702001	Hallstättersee	CoV_23773_S108208	2022-01-30	0.726996518584354	4	2022	4/2022
2022-01-30	BA.1	ATTP_3-29	ARA Baden	CoV_23751_S108227	2022-01-30	0.853589086609666	4	2022	4/2022
2022-01-30	B.1.617.2	ATTP_3-29	ARA Baden	CoV_23751_S108227	2022-01-30	0.0424669797093964	4	2022	4/2022
2022-01-30	BA.2	ATTP_3-11	ARA AWV Schwechat	CoV_23746_S108167	2022-01-30	0.068324	4	2022	4/2022
2022-01-30	BA.1	ATTP_3-11	ARA AWV Schwechat	CoV_23746_S108167	2022-01-30	0.92944	4	2022	4/2022
2022-01-30	B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_23773_S108208	2022-01-30	0.0233819974632859	4	2022	4/2022
2022-01-30	BA.2	ATTP_4-40702001	Hallstättersee	CoV_23773_S108208	2022-01-30	0.249613011293207	4	2022	4/2022
2022-01-30	BA.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23768_S108241	2022-01-30	0.118058141200057	4	2022	4/2022
2022-01-30	BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23768_S108241	2022-01-30	0.881932311804859	4	2022	4/2022
2022-01-30	BA.2	ATTP_7-7369303	Zirl	CoV_23818_S108259	2022-01-30	0.266691882350822	4	2022	4/2022
2022-01-30	BA.1	ATTP_7-7369303	Zirl	CoV_23818_S108259	2022-01-30	0.733299112047694	4	2022	4/2022
2022-01-30	BA.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_23813_S108211	2022-01-30	0.138022987610826	4	2022	4/2022
2022-01-30	BA.1	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_23813_S108211	2022-01-30	0.861967280123794	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1950736	Stadtgemeinde Ferlach	CoV_23797_S108209	2022-01-30	0.96563	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1950736	Stadtgemeinde Ferlach	CoV_23797_S108209	2022-01-30	0.030959	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23795_S108185	2022-01-30	0.0671167589375726	4	2022	4/2022
2022-01-30	BA.1	ATTP_5-A1700239R154	ARA Trumerseen	CoV_23814_S108223	2022-01-30	0.892781990709493	4	2022	4/2022
2022-01-30	BA.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_23814_S108223	2022-01-30	0.107208083535157	4	2022	4/2022
2022-01-30	BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_23793_S108258	2022-01-30	0.750150923295455	4	2022	4/2022
2022-01-30	BA.1	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23795_S108185	2022-01-30	0.932873289140164	4	2022	4/2022
2022-01-30	BA.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_23737_S108249	2022-01-30	0.0352481547167289	4	2022	4/2022_1
2022-01-30	BA.2	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_23733_S108201	2022-01-30	0.074924	4	2022	4/2022
2022-01-30	BA.2	ATTP_3-29	ARA Baden	CoV_23751_S108227	2022-01-30	0.1039342976437	4	2022	4/2022
2022-02-01	BA.1	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_23778_S108171	2022-02-01	0.904144918156515	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712	CoV_23806_S108224	2022-02-01	0.702496908885509	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3228013R0	Gemeinde Ardning ARA Ardning  12/1868	CoV_23812_S108199	2022-02-01	0.99584	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_23781_S108207	2022-02-01	0.915686060065049	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3690570R0	RHV Voitsberg ARA Voitsberg 16/1020	CoV_23804_S108200	2022-02-01	0.115665412011104	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3690570R0	RHV Voitsberg ARA Voitsberg 16/1020	CoV_23804_S108200	2022-02-01	0.884324708811239	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_23778_S108171	2022-02-01	0.0958453054013865	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3444791R0	AWV Laßnitz-Wildbach-Gamsbach ARA Frauental 3/1303	CoV_23805_S108212	2022-02-01	0.94751165172652	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_23782_S108219	2022-02-01	0.0984506784893394	5	2022	5/2022
2022-02-01	BA.2	ATTP_3-32	ARA Klosterneuburg	CoV_23753_S108251	2022-02-01	0.110858003301126	5	2022	5/2022
2022-02-01	BA.1	ATTP_3-32	ARA Klosterneuburg	CoV_23753_S108251	2022-02-01	0.889132344282391	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_23809_S108260	2022-02-01	0.96587	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3283441R0	ARA Sebersdorf 7/3700	CoV_23807_S108236	2022-02-01	0.230316453170518	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3474261R0	Marktgemeinde Obdach ARA Obdach 8/704	CoV_23811_S108187	2022-02-01	0.164805134211253	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3474261R0	Marktgemeinde Obdach ARA Obdach 8/704	CoV_23811_S108187	2022-02-01	0.835185343883604	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3283441R0	ARA Sebersdorf 7/3700	CoV_23807_S108236	2022-02-01	0.769673570373918	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712	CoV_23806_S108224	2022-02-01	0.297494195820991	5	2022	5/2022
2022-02-01	B.1.617.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_23782_S108219	2022-02-01	0.103961300622229	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_23782_S108219	2022-02-01	0.797578403746838	5	2022	5/2022
2022-02-01	BA.2	ATTP_3-1022	ARA Guntramsdorf	CoV_23817_S108247	2022-02-01	0.173741637464161	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3740483R0	Marktgemeinde St. Ruprecht an der Raab ARA St. Ruprecht an der Raab 17/2718	CoV_23808_S108248	2022-02-01	0.9204530441864	5	2022	5/2022
2022-02-01	BA.1	ATTP_3-1022	ARA Guntramsdorf	CoV_23817_S108247	2022-02-01	0.826248407136031	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_23779_S108183	2022-02-01	0.869524951500794	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_23779_S108183	2022-02-01	0.130465299915187	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3740483R0	Marktgemeinde St. Ruprecht an der Raab ARA St. Ruprecht an der Raab 17/2718	CoV_23808_S108248	2022-02-01	0.0795370967392097	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3750941R0	Stadtgemeinde Weiz, ARA Krottendorf-Preding 17/2763	CoV_23810_S108175	2022-02-01	0.959374303888325	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3750941R0	Stadtgemeinde Weiz, ARA Krottendorf-Preding 17/2763	CoV_23810_S108175	2022-02-01	0.0406157958567433	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3444791R0	AWV Laßnitz-Wildbach-Gamsbach ARA Frauental 3/1303	CoV_23805_S108212	2022-02-01	0.052478423463838	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_23780_S108195	2022-02-01	0.884239491131295	5	2022	5/2022
2022-02-01	B.1.617.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_23780_S108195	2022-02-01	0.0342790054073729	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_23781_S108207	2022-02-01	0.0843040870678163	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_23780_S108195	2022-02-01	0.0814716125286466	5	2022	5/2022
2022-02-01	BA.1	ATTP_6-M3400230R0	RHV Raum Hartberg ARA Hartberg 7/3721	CoV_23777_S108256	2022-02-01	0.584849978596168	5	2022	5/2022
2022-02-01	BA.2	ATTP_6-M3400230R0	RHV Raum Hartberg ARA Hartberg 7/3721	CoV_23777_S108256	2022-02-01	0.415143535394155	5	2022	5/2022
2022-02-02	BA.2	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_24317_S108886	2022-02-02	0.257478910580863	5	2022	5/2022
2022-02-02	BA.2	ATTP_5-A1844668R161	ARA Zeller Becken	CoV_24342_S108515	2022-02-02	0.19023	5	2022	5/2022
2022-02-02	BA.2	ATTP_5-A2444685	ARA Zentralraum Lungau	CoV_24337_S108552	2022-02-02	0.182457255569162	5	2022	5/2022
2022-02-02	BA.1	ATTP_5-A2444685	ARA Zentralraum Lungau	CoV_24337_S108552	2022-02-02	0.817533396277565	5	2022	5/2022
2022-02-02	BA.1	ATTP_5-A1844668R161	ARA Zeller Becken	CoV_24342_S108515	2022-02-02	0.80644	5	2022	5/2022
2022-02-02	BA.1	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_24317_S108886	2022-02-02	0.742511448541817	5	2022	5/2022
2022-02-03	B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_24286_S108894	2022-02-03	0.179865540013458	5	2022	5/2022
2022-02-03	BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_24286_S108894	2022-02-03	0.721784542460892	5	2022	5/2022
2022-02-03	BA.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_24286_S108894	2022-02-03	0.0983399928145091	5	2022	5/2022
2022-02-03	BA.1	ATTP_3-55	ARA Wiental - Sammelkanal GmbH	CoV_24325_S108885	2022-02-03	0.886956855888484	5	2022	5/2022
2022-02-03	BA.2	ATTP_3-55	ARA Wiental - Sammelkanal GmbH	CoV_24325_S108885	2022-02-03	0.113033537317591	5	2022	5/2022
2022-02-03	BA.1	ATTP_3-3	ARA Melk	CoV_24288_S108534	2022-02-03	0.849961344647398	5	2022	5/2022
2022-02-03	BA.2	ATTP_3-3	ARA Melk	CoV_24288_S108534	2022-02-03	0.150029340809806	5	2022	5/2022
2022-02-03	BA.2	ATTP_3-108	ARA GAV Wieselburg	CoV_24287_S108522	2022-02-03	0.0843901243339959	5	2022	5/2022
2022-02-03	BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_24287_S108522	2022-02-03	0.915599951969308	5	2022	5/2022
2022-02-05	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_24281_S108543	2022-02-05	0.0351294369816422	5	2022	5/2022
2022-02-05	BA.2	ATTP_3-104	ARA GAV Amstetten	CoV_24281_S108543	2022-02-05	0.097242670964937	5	2022	5/2022
2022-02-05	BA.1	ATTP_3-104	ARA GAV Amstetten	CoV_24281_S108543	2022-02-05	0.867618399406899	5	2022	5/2022
2022-02-06	BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_24268_S108868	2022-02-06	0.862008089783011	5	2022	5/2022
2022-02-06	BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_24268_S108868	2022-02-06	0.137982210237358	5	2022	5/2022
2022-02-06	BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_24319_S108526	2022-02-06	0.784932185439514	5	2022	5/2022
2022-02-06	BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_24321_S108550	2022-02-06	0.891766471500084	5	2022	5/2022
2022-02-06	BA.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_24321_S108550	2022-02-06	0.10822365497971	5	2022	5/2022
2022-02-06	BA.1	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_24271_S108520	2022-02-06	0.885025309199724	5	2022	5/2022
2022-02-06	BA.1	ATTP_4-40832001	Trattnachtal	CoV_24290_S108558	2022-02-06	0.516273507480186	5	2022	5/2022
2022-02-06	BA.2	ATTP_4-40832001	Trattnachtal	CoV_24290_S108558	2022-02-06	0.483720630305304	5	2022	5/2022
2022-02-06	BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_24319_S108526	2022-02-06	0.215059273683851	5	2022	5/2022
2022-02-06	BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_24276_S108867	2022-02-06	0.19691	5	2022	5/2022
2022-02-06	BA.1	ATTP_4-40831002	Aschachtal	CoV_24328_S108537	2022-02-06	0.851635502776361	5	2022	5/2022
2022-02-06	BA.2	ATTP_1-00000079	Kläranlage Glasing	CoV_24320_S108538	2022-02-06	0.125831526333199	5	2022	5/2022
2022-02-06	BA.2	ATTP_4-40831002	Aschachtal	CoV_24328_S108537	2022-02-06	0.14835487378865	5	2022	5/2022
